"","id","X","Linf","length_type","K","t0","sex","temp","Lm","X.1","omega","country","locality","questionable","captive","spp","genus","family","ScientificName","class","order"
"119",3,5968,14.5,"SL",9.51,NA,"",NA,NA,NA,3.3,"El Salvador","ponds","No","Yes","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"120",3,5969,14.5,"SL",13.22,NA,"",NA,27.6,NA,3.44,"Philippines","ponds","No","Yes","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"121",3,5970,14.5,"SL",13.81,NA,"",NA,27.6,NA,3.46,"Philippines","ponds","No","Yes","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"122",3,5971,14.6,"SL",19.9,NA,"",NA,27.6,NA,3.63,"Philippines","ponds","No","Yes","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"123",3,5972,15.4,"SL",4.4,NA,"",NA,NA,NA,3.02,"Zambia","tanks","No","Yes","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"124",3,5973,18.3,"SL",3.83,NA,"",NA,NA,NA,3.11,"Zambia","tanks","No","Yes","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"125",3,5974,21.6,"SL",0.36,NA,"M",NA,25.8,12,2.22,"South Africa","Lake Sibaya","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"126",3,5975,21.7,"SL",0.24,NA,"F",NA,25.8,10,2.05,"South Africa","Lake Sibaya","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"127",3,5976,24.5,"SL",0.39,NA,"",NA,NA,NA,2.36,"South Africa","Njelele Dam, Transvaal, 30°07'E 22°44'S","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"128",3,5977,25.8,"SL",0.44,NA,"F",NA,NA,NA,2.46,"South Africa","Doorndrai Dam, Transvaal, 28°46'E 24°17'S","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"129",3,5978,25.8,"SL",0.37,NA,"M",NA,NA,NA,2.39,"South Africa","Luphephe-Nwanedzi Dam, Venda","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"130",3,5979,26,"SL",0.68,NA,"M",NA,NA,NA,2.67,"South Africa","Doorndrai Dam, Transvaal, 28°46'E 24°17'S","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"131",3,5980,26,"TL",0.75,NA,"F",NA,28,13,2.71,"Sri Lanka","Tissawewa reservoir","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"132",3,5981,27,"SL",0.42,NA,"M",NA,NA,NA,2.48,"South Africa","Luphephe-Nwanedzi Dam, Venda","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"133",3,5982,28,"SL",0.38,NA,"",NA,NA,NA,2.47,"South Africa","Sheyo-lo-ngubu Dam, Transvaal, 31°20'E 25°43'S","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"134",3,5983,28.2,"SL",0.63,NA,"",NA,NA,NA,2.7,"South Africa","De Hoop Vlei Dam, Cape Prov. 20°25'E 34°28'S","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"135",3,5984,28.6,"SL",0.4,NA,"F",NA,NA,NA,2.51,"South Africa","Loskop Dam, Transvaal, 29°21'E 25°25'S","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"136",3,5985,30,"TL",0.65,NA,"M",NA,28,NA,2.77,"Sri Lanka","Tissawewa reservoir","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"137",3,5986,30.7,"SL",0.25,NA,"F",NA,NA,NA,2.37,"South Africa","Incomati-Limpopo, Transvaal","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"138",3,5987,31.3,"SL",0.4,NA,"F",NA,NA,NA,2.59,"Hong Kong","Plover Cove Reservoir","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"139",3,5988,32,"SL",0.41,NA,"M",NA,NA,NA,2.63,"South Africa","Loskop Dam, Transvaal, 29°21'E 25°25'S","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"140",3,5989,32,"SL",0.21,NA,"",NA,NA,NA,2.33,"South Africa","Zeekoei Vlei Dam, Cape Prov. 18°01'E 34°04'S","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"141",3,5990,33,"SL",0.27,NA,"",0.39,NA,NA,2.46,"South Africa","Hartebeespoort Dam, Transvaal, 27°50'E 25°44'S","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"142",3,5991,33,"TL",0.15,NA,"",NA,NA,NA,2.21,"South Africa","Fundudzi Lake, 22°50'S 30°20'E","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"143",3,5992,34.7,"SL",0.3,NA,"",NA,NA,NA,2.56,"South Africa","Loskop Dam, Transvaal, 29°21'E 25°25'S","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"144",3,5993,34.9,"TL",0.3,NA,"",NA,NA,NA,2.56,"Sri Lanka","Parakrama Samudra (northern basin) 7°55'N 81°E","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"145",3,5994,35.1,"SL",0.21,NA,"",NA,NA,NA,2.41,"South Africa","Rust de Winter Dam, Transvaal, 28°28'E 25°14'S","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"146",3,5995,37.6,"SL",0.36,NA,"M",NA,NA,NA,2.71,"Hong Kong","Plover Cove Reservoir","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"147",3,5996,38.7,"SL",0.2,NA,"M",NA,NA,NA,2.47,"South Africa","Incomati-Limpopo, Transvaal","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"148",3,5997,38.8,"TL",0.24,NA,"",NA,NA,NA,2.56,"Sri Lanka","Parakrama Samudra (middle basin) 7°55'N 81°E","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"149",3,5998,40.6,"TL",0.22,NA,"",NA,NA,NA,2.56,"Sri Lanka","Parakrama Samudra (southern basin) 7°55'N 81°E","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"150",3,5999,43.7,"TL",0.52,NA,"",NA,NA,NA,3,"Sri Lanka","Kaudulla reservoir","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"151",3,6000,45,"TL",0.45,NA,"",NA,NA,NA,2.96,"Sri Lanka","Minnerya reservoir","No","No","Oreochromis_mossambicus","Oreochromis","Cichlidae","Oreochromis mossambicus","Actinopterygii","Perciformes"
"152",4,2529,15,"TL",1.7,NA,NA,1.52,16,12,2.58,"Peru","Chimbote-Callao","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"153",4,2530,15.6,"TL",1.38,NA,NA,1,18,12,2.53,"Peru","5°50'-37°04' S, 10-20 m","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"154",4,2531,16.7,"TL",1.82,NA,NA,NA,18,NA,2.71,"Peru","Southern coast","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"155",4,2532,16.9,"TL",1.6,-0.02,NA,NA,15,NA,2.66,"Chile","Iquique","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"156",4,2533,17,"TL",1.4,NA,NA,1,18,12,2.61,"Peru","","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"157",4,2534,18.2,"TL",0.75,NA,NA,NA,18.4,NA,2.4,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"158",4,2535,18.3,"TL",1.22,NA,NA,NA,20,NA,2.61,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"159",4,2536,18.5,"TL",0.87,NA,NA,NA,17.8,NA,2.47,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"160",4,2537,19,"TL",0.62,NA,NA,NA,20,NA,2.35,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"161",4,2538,19,"TL",1.11,NA,NA,NA,15,NA,2.6,"Chile","Iquique","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"162",4,2539,19,"TL",0.73,NA,NA,NA,15,NA,2.42,"Chile","Iquique","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"163",4,2540,19,"TL",0.82,NA,NA,NA,18.5,NA,2.47,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"164",4,2541,19,"TL",1.2,NA,NA,NA,18.5,NA,2.64,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"165",4,2542,19.1,"TL",1,NA,NA,NA,18.5,NA,2.56,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"166",4,2543,19.3,"TL",1.2,NA,NA,NA,18.5,NA,2.65,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"167",4,2544,19.3,"TL",0.75,NA,NA,NA,17.6,NA,2.45,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"168",4,2545,19.3,"TL",0.8,NA,NA,NA,18.5,NA,2.47,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"169",4,2546,19.3,"TL",0.81,NA,NA,NA,18.5,NA,2.48,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"170",4,2547,19.3,"TL",1.2,NA,NA,NA,18.5,NA,2.65,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"171",4,2548,19.4,"TL",1.22,NA,NA,NA,18.5,NA,2.66,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"172",4,2549,19.5,"TL",0.85,NA,NA,NA,17.2,NA,2.51,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"173",4,2550,19.6,"TL",0.82,NA,NA,NA,18.5,NA,2.5,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"174",4,2551,19.8,"TL",0.71,NA,NA,NA,16.9,NA,2.44,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"175",4,2552,19.8,"TL",0.9,NA,NA,NA,18.9,NA,2.55,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"176",4,2553,19.8,"TL",0.83,NA,NA,NA,18.5,NA,2.51,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"177",4,2554,19.8,"TL",1.05,NA,NA,NA,18.5,NA,2.61,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"178",4,2555,20,"TL",0.63,NA,NA,NA,17.3,NA,2.4,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"179",4,2556,20,"TL",0.79,NA,NA,NA,17.7,NA,2.5,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"180",4,2557,20,"TL",0.78,NA,NA,NA,18.5,NA,2.49,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"181",4,2558,20,"TL",0.83,NA,NA,NA,20,NA,2.52,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"182",4,2559,20,"TL",1.03,NA,NA,NA,18.5,NA,2.61,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"183",4,2560,20,"TL",1.2,NA,NA,NA,18.5,NA,2.68,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"184",4,2561,20,"TL",0.78,NA,NA,NA,15,NA,2.49,"Chile","Iquique","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"185",4,2562,20.2,"TL",0.95,NA,NA,NA,17.4,NA,2.59,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"186",4,2563,20.2,"TL",0.95,NA,NA,NA,19.2,NA,2.59,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"187",4,2564,20.4,"TL",1.16,NA,NA,NA,18.5,NA,2.68,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"188",4,2565,20.5,"TL",0.82,NA,NA,NA,16.8,NA,2.54,"Peru","Northern/central stock, 4-14°S,","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"189",4,2566,20.5,"TL",0.86,NA,NA,NA,18.1,NA,2.56,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"190",4,2567,20.5,"TL",0.95,NA,NA,NA,17.9,NA,2.6,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"191",4,2568,20.5,"TL",1,NA,NA,NA,20.4,NA,2.62,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"192",4,2569,20.5,"TL",1.28,NA,NA,NA,17.3,NA,2.73,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"193",4,2570,20.5,"TL",1,NA,NA,NA,20,NA,2.62,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"194",4,2571,20.5,"TL",0.75,NA,NA,NA,15,12,2.5,"Chile","Talcahuano (37°S, 73°W)","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"195",4,2572,20.6,"TL",0.79,NA,NA,NA,17.5,NA,2.53,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"196",4,2573,20.6,"TL",1.26,NA,NA,NA,22,NA,2.73,"Peru","Northern coast","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"197",4,2574,20.7,"TL",0.84,NA,NA,NA,17.4,NA,2.56,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"198",4,2575,20.7,"TL",1.11,NA,NA,NA,17.6,NA,2.68,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"199",4,2576,20.7,"TL",0.8,NA,NA,NA,18.5,NA,2.54,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"200",4,2577,20.7,"TL",0.99,NA,NA,NA,18.5,NA,2.63,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"201",4,2578,20.8,"TL",0.85,NA,NA,NA,18.5,NA,2.57,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"202",4,2579,20.8,"TL",1.01,NA,NA,NA,18.5,NA,2.64,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"203",4,2580,21,"TL",0.85,NA,NA,NA,18.6,NA,2.57,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"204",4,2581,21,"TL",0.9,NA,NA,NA,16.7,NA,2.6,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"205",4,2582,21,"TL",1.05,NA,NA,NA,18.5,NA,2.67,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"206",4,2583,21.2,"TL",1,NA,NA,NA,18,NA,2.65,"Peru","Southern stock, 14°-18°30'S,","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"207",4,2584,21.3,"TL",0.8,NA,NA,NA,18.1,NA,2.56,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"208",4,2585,21.3,"TL",0.82,NA,NA,NA,19.3,NA,2.57,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"209",4,2586,21.3,"TL",0.83,NA,NA,NA,18.5,NA,2.58,"Peru","Southern stock, 14°-18°30'S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"210",4,2587,21.5,"TL",0.76,NA,NA,NA,16.6,NA,2.55,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"211",4,2588,21.5,"TL",1.2,NA,NA,NA,18,NA,2.74,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"212",4,2589,21.5,"TL",1.2,NA,NA,NA,17.8,NA,2.74,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"213",4,2590,22.5,"TL",0.6,NA,NA,NA,17.6,NA,2.48,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"214",4,2591,22.5,"TL",0.9,NA,NA,NA,18.2,NA,2.66,"Peru","Northern/central stock, 4-14°S","No","No","Engraulis_ringens","Engraulis","Engraulidae","Engraulis ringens","Actinopterygii","Clupeiformes"
"215",6,1849,98.6,"FL",0.98,-0.01,"F",NA,18,NA,3.98,"Mexico","Southern Baja California","Yes","No","Coryphaena_hippurus","Coryphaena","Coryphaenidae","Coryphaena hippurus","Actinopterygii","Perciformes"
"216",6,1850,98.7,"FL",2.06,0.02,"M",NA,NA,NA,4.3,"Spain","Balearic Islands","No","No","Coryphaena_hippurus","Coryphaena","Coryphaenidae","Coryphaena hippurus","Actinopterygii","Perciformes"
"217",6,1851,106.9,"TL",2.05,-0.08,"M",NA,NA,NA,4.37,"Greece","","No","No","Coryphaena_hippurus","Coryphaena","Coryphaenidae","Coryphaena hippurus","Actinopterygii","Perciformes"
"218",6,1852,110,"FL",1.56,0.01,"F",NA,NA,NA,4.28,"Spain","Balearic Islands","No","No","Coryphaena_hippurus","Coryphaena","Coryphaenidae","Coryphaena hippurus","Actinopterygii","Perciformes"
"219",6,1853,119,"TL",1.89,-0.09,"F",NA,NA,NA,4.43,"Greece","","No","No","Coryphaena_hippurus","Coryphaena","Coryphaenidae","Coryphaena hippurus","Actinopterygii","Perciformes"
"220",6,1854,121,"FL",0.6,-0.5,"M",NA,18,NA,3.95,"Mexico","Southern Baja California","Yes","No","Coryphaena_hippurus","Coryphaena","Coryphaenidae","Coryphaena hippurus","Actinopterygii","Perciformes"
"221",6,1855,122,"SL",3.43,NA,"F",NA,28,NA,4.71,"Barbados","","Yes","No","Coryphaena_hippurus","Coryphaena","Coryphaenidae","Coryphaena hippurus","Actinopterygii","Perciformes"
